name,selection,clustering,k,count,actual_n,actual_m,actual_MDL,full_n,full_m,full_rules,full_MDL,GCD_full,CVM_full_d,CVM_full_pr,part_n,part_m,part_rules,part_MDL,GCD_part,CVM_part_d,CVM_part_pr,no_n,no_m,no_rules,no_MDL,GCD_no,CVM_no_d,CVM_no_pr
lesmis,random,spectral,4.0,8.0,77.0,254.0,7037.0,81.0,260.0,28.0,14137.0,1.511,1.5090000000000001,4.072,77.0,254.0,11.0,4289.0,1.26,0.0,1.675,74.0,252.0,22.0,2980.0,1.864,6.655,9.663
lesmis,random,spectral,4.0,9.0,77.0,254.0,7037.0,87.0,264.0,28.0,14137.0,1.63,5.615,11.007,77.0,254.0,11.0,4289.0,1.176,0.0,2.247,67.0,242.0,22.0,2980.0,1.775,10.661,17.973
lesmis,random,spectral,4.0,10.0,77.0,254.0,7037.0,81.0,262.0,28.0,14137.0,1.359,2.73,5.178999999999999,77.0,254.0,11.0,4289.0,1.207,0.0,0.909,68.0,244.0,22.0,2980.0,1.8730000000000002,10.395,17.104
lesmis,random,node2vec,4.0,1.0,77.0,254.0,7037.0,476.0,1705.0,29.0,16808.0,1.7730000000000001,17.7,328.38699999999994,424.0,1576.0,32.0,3928.0,1.63,25.79,289.994,24.0,29.0,17.0,3289.0,5.16,23.334,47.346000000000004
lesmis,random,node2vec,4.0,2.0,77.0,254.0,7037.0,471.0,1665.0,29.0,16808.0,1.9409999999999998,12.046,324.608,32.0,79.0,32.0,3928.0,2.764,9.162,38.391,77.0,254.0,17.0,3289.0,1.729,7.273,9.468
lesmis,random,node2vec,4.0,3.0,77.0,254.0,7037.0,44.0,141.0,29.0,16808.0,3.19,12.895999999999999,34.295,703.0,2524.0,32.0,3928.0,1.7369999999999999,21.243000000000002,491.555,138.0,493.0,17.0,3289.0,1.808,16.163,44.42
lesmis,random,node2vec,4.0,4.0,77.0,254.0,7037.0,381.0,1320.0,29.0,16808.0,1.7519999999999998,8.27,251.855,6.0,7.0,32.0,3928.0,8.077,19.554000000000002,43.299,77.0,254.0,17.0,3289.0,1.669,6.857,8.117
lesmis,random,node2vec,4.0,5.0,77.0,254.0,7037.0,16.0,17.0,29.0,16808.0,5.11,37.024,39.878,13.0,15.0,32.0,3928.0,6.859,27.078000000000003,44.155,134.0,483.0,17.0,3289.0,1.7819999999999998,15.667,41.118
lesmis,random,node2vec,4.0,6.0,77.0,254.0,7037.0,30.0,79.0,29.0,16808.0,1.525,8.972999999999999,37.785,31.0,82.0,32.0,3928.0,1.89,10.304,37.751999999999995,16.0,17.0,17.0,3289.0,3.9010000000000002,26.557,46.55
lesmis,random,node2vec,4.0,7.0,77.0,254.0,7037.0,162.0,595.0,29.0,16808.0,1.91,10.630999999999998,67.875,18.0,20.0,32.0,3928.0,7.186,34.348,38.919000000000004,75.0,251.0,17.0,3289.0,1.548,8.015,10.591
lesmis,random,node2vec,4.0,8.0,77.0,254.0,7037.0,15.0,18.0,29.0,16808.0,5.038,25.287,44.841,15.0,18.0,32.0,3928.0,5.303,25.287,44.707,77.0,256.0,17.0,3289.0,1.662,6.727,8.753
lesmis,random,node2vec,4.0,9.0,77.0,254.0,7037.0,11.0,12.0,29.0,16808.0,7.167000000000001,29.935,43.558,373.0,1302.0,32.0,3928.0,1.764,6.773,243.562,16.0,17.0,17.0,3289.0,3.801,26.104,45.648999999999994
lesmis,random,node2vec,4.0,10.0,77.0,254.0,7037.0,18.0,20.0,29.0,16808.0,7.186,34.348,38.919000000000004,11.0,12.0,32.0,3928.0,7.167000000000001,29.935,43.558,136.0,486.0,17.0,3289.0,1.7930000000000001,13.894,42.56100000000001
lesmis,mdl,random,4.0,1.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.133,0.0,5.506,77.0,254.0,5.0,5774.0,1.136,0.0,5.961,77.0,254.0,5.0,5595.0,0.941,4.532,4.143
lesmis,mdl,random,4.0,2.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.2209999999999999,0.0,6.7010000000000005,77.0,254.0,5.0,5774.0,1.1159999999999999,0.0,6.494,77.0,254.0,5.0,5595.0,1.082,4.883,4.584
lesmis,mdl,random,4.0,3.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.183,0.0,6.662000000000001,77.0,254.0,5.0,5774.0,1.117,0.0,3.9610000000000003,77.0,254.0,5.0,5595.0,0.941,4.26,5.364
lesmis,mdl,random,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.082,0.0,4.506,77.0,254.0,5.0,5774.0,1.053,0.0,5.818,77.0,254.0,5.0,5595.0,1.047,2.909,4.26
lesmis,mdl,random,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.155,0.0,5.74,77.0,254.0,5.0,5774.0,1.088,0.0,5.519,77.0,254.0,5.0,5595.0,1.026,4.558,4.039
lesmis,mdl,random,4.0,6.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.041,0.0,5.195,77.0,254.0,5.0,5774.0,1.13,0.0,6.455,77.0,254.0,5.0,5595.0,0.97,3.299,5.2989999999999995
lesmis,mdl,random,4.0,7.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.139,0.0,6.026,77.0,254.0,5.0,5774.0,1.157,0.0,5.247000000000001,77.0,254.0,5.0,5595.0,0.95,4.2860000000000005,3.8310000000000004
lesmis,mdl,random,4.0,8.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.176,0.0,4.052,77.0,254.0,5.0,5774.0,1.255,0.0,6.831,77.0,254.0,5.0,5595.0,1.06,4.013,3.5839999999999996
lesmis,mdl,random,4.0,9.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.236,0.0,6.9479999999999995,77.0,254.0,5.0,5774.0,1.172,0.0,6.234,77.0,254.0,5.0,5595.0,0.958,3.805,6.104
lesmis,mdl,random,4.0,10.0,77.0,254.0,7037.0,77.0,254.0,5.0,12593.0,1.1340000000000001,0.0,6.026,77.0,254.0,5.0,5774.0,1.113,0.0,5.013,77.0,254.0,5.0,5595.0,1.102,3.935,5.584
lesmis,mdl,louvain,4.0,1.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.278,0.868,1.105,77.0,254.0,8.0,5759.0,0.22899999999999998,0.0,0.20800000000000002,77.0,254.0,8.0,5625.0,0.278,1.506,2.455
lesmis,mdl,louvain,4.0,2.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.19399999999999998,0.868,1.6119999999999999,78.0,255.0,8.0,5759.0,0.312,0.8690000000000001,2.739,76.0,253.0,8.0,5625.0,0.265,0.998,1.982
lesmis,mdl,louvain,4.0,3.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.21899999999999997,0.0,0.20800000000000002,77.0,254.0,8.0,5759.0,0.299,0.0,0.20800000000000002,76.0,253.0,8.0,5625.0,0.298,0.867,1.83
lesmis,mdl,louvain,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.275,0.0,0.247,78.0,255.0,8.0,5759.0,0.326,0.8690000000000001,2.675,77.0,254.0,8.0,5625.0,0.278,1.2990000000000002,1.597
lesmis,mdl,louvain,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.077,0.0,0.065,76.0,253.0,8.0,5759.0,0.299,0.868,1.105,77.0,254.0,8.0,5625.0,0.326,1.844,2.416
lesmis,mdl,louvain,4.0,6.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.287,0.0,0.065,78.0,255.0,8.0,5759.0,0.237,0.8690000000000001,2.675,78.0,255.0,8.0,5625.0,0.342,1.9040000000000001,2.85
lesmis,mdl,louvain,4.0,7.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.34,0.0,0.364,77.0,254.0,8.0,5759.0,0.21899999999999997,0.0,0.013000000000000001,77.0,254.0,8.0,5625.0,0.273,0.831,1.597
lesmis,mdl,louvain,4.0,8.0,77.0,254.0,7037.0,78.0,255.0,8.0,11511.0,0.23800000000000002,0.8690000000000001,2.675,76.0,253.0,8.0,5759.0,0.299,0.868,1.64,78.0,255.0,8.0,5625.0,0.33899999999999997,1.3719999999999999,2.695
lesmis,mdl,louvain,4.0,9.0,77.0,254.0,7037.0,78.0,255.0,8.0,11511.0,0.299,0.8690000000000001,1.117,78.0,255.0,8.0,5759.0,0.237,0.8690000000000001,1.13,76.0,253.0,8.0,5625.0,0.29,1.425,2.1959999999999997
lesmis,mdl,louvain,4.0,10.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.243,0.0,0.221,76.0,253.0,8.0,5759.0,0.37,0.868,1.235,76.0,253.0,8.0,5625.0,0.28600000000000003,0.965,1.9509999999999998
lesmis,mdl,cond,4.0,1.0,77.0,254.0,7037.0,63.0,189.0,32.0,28065.0,1.577,10.211,8.166,101.0,326.0,30.0,4590.0,1.906,5.494,24.785,72.0,205.0,31.0,3840.0,2.73,14.231,15.298
lesmis,mdl,cond,4.0,2.0,77.0,254.0,7037.0,63.0,189.0,32.0,28065.0,1.444,10.211,6.987,57.0,184.0,30.0,4590.0,1.4880000000000002,6.724,11.884,71.0,248.0,31.0,3840.0,2.654,15.152999999999999,20.137
lesmis,mdl,cond,4.0,3.0,77.0,254.0,7037.0,57.0,185.0,32.0,28065.0,1.774,4.602,14.978,70.0,199.0,30.0,4590.0,2.013,11.448,6.34,83.0,261.0,31.0,3840.0,2.617,15.380999999999998,10.902000000000001
lesmis,mdl,cond,4.0,4.0,77.0,254.0,7037.0,113.0,390.0,32.0,28065.0,2.128,2.734,33.652,128.0,407.0,30.0,4590.0,2.615,5.632000000000001,45.966,78.0,207.0,31.0,3840.0,3.015,11.497,9.511000000000001
lesmis,mdl,cond,4.0,5.0,77.0,254.0,7037.0,74.0,203.0,32.0,28065.0,2.8339999999999996,8.861,6.7860000000000005,72.0,202.0,30.0,4590.0,1.911,9.573,6.34,79.0,255.0,31.0,3840.0,2.6830000000000003,16.37,14.175999999999998
lesmis,mdl,cond,4.0,6.0,77.0,254.0,7037.0,59.0,185.0,32.0,28065.0,2.755,4.011,17.613,105.0,384.0,30.0,4590.0,2.051,5.897,26.221999999999998,83.0,259.0,31.0,3840.0,2.668,15.755999999999998,13.08
lesmis,mdl,cond,4.0,7.0,77.0,254.0,7037.0,63.0,191.0,32.0,28065.0,2.301,4.527,14.408,106.0,335.0,30.0,4590.0,2.085,12.776,34.049,73.0,249.0,31.0,3840.0,2.522,15.085999999999999,16.873
lesmis,mdl,cond,4.0,8.0,77.0,254.0,7037.0,38.0,161.0,32.0,28065.0,2.153,10.263,37.083,59.0,186.0,30.0,4590.0,1.591,7.507000000000001,12.103,71.0,247.0,31.0,3840.0,2.4219999999999997,12.138,19.534000000000002
lesmis,mdl,cond,4.0,9.0,77.0,254.0,7037.0,72.0,300.0,32.0,28065.0,2.374,21.006999999999998,16.362000000000002,66.0,198.0,30.0,4590.0,2.7939999999999996,4.195,12.53,77.0,254.0,31.0,3840.0,2.492,13.013,11.765999999999998
lesmis,mdl,cond,4.0,10.0,77.0,254.0,7037.0,78.0,209.0,32.0,28065.0,2.191,11.796,7.103,72.0,201.0,30.0,4590.0,1.9169999999999998,14.663,7.7410000000000005,77.0,257.0,31.0,3840.0,2.6260000000000003,15.494000000000002,14.169
lesmis,mdl,spectral,4.0,1.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.763,0.0,0.8440000000000001,77.0,254.0,9.0,5070.0,0.8140000000000001,0.0,2.221,77.0,253.0,9.0,4858.0,1.196,4.948,5.234
lesmis,mdl,spectral,4.0,2.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.74,0.0,2.234,77.0,253.0,9.0,5070.0,0.818,1.325,3.662,77.0,254.0,9.0,4858.0,0.887,4.078,4.896
lesmis,mdl,spectral,4.0,3.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.8290000000000001,0.0,3.1689999999999996,77.0,254.0,9.0,5070.0,0.914,0.0,2.753,77.0,254.0,9.0,4858.0,0.851,3.4160000000000004,4.273
lesmis,mdl,spectral,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.815,0.0,2.597,77.0,254.0,9.0,5070.0,0.975,0.0,2.4290000000000003,77.0,254.0,9.0,4858.0,0.912,3.675,5.442
lesmis,mdl,spectral,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.86,0.0,2.39,77.0,253.0,9.0,5070.0,0.778,1.325,3.195,77.0,255.0,9.0,4858.0,0.935,2.987,4.195
lesmis,mdl,spectral,4.0,6.0,77.0,254.0,7037.0,77.0,255.0,9.0,12016.0,0.768,1.273,3.299,77.0,255.0,9.0,5070.0,0.8170000000000001,1.273,3.234,77.0,254.0,9.0,4858.0,1.006,3.325,6.727
lesmis,mdl,spectral,4.0,7.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.792,0.0,2.597,77.0,254.0,9.0,5070.0,1.01,0.0,2.5839999999999996,77.0,253.0,9.0,4858.0,0.9520000000000001,3.4810000000000003,4.753
lesmis,mdl,spectral,4.0,8.0,77.0,254.0,7037.0,77.0,255.0,9.0,12016.0,0.8079999999999999,1.273,3.364,77.0,254.0,9.0,5070.0,0.907,0.0,2.4290000000000003,77.0,254.0,9.0,4858.0,0.799,3.987,4.4030000000000005
lesmis,mdl,spectral,4.0,9.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.7859999999999999,0.0,2.338,77.0,253.0,9.0,5070.0,0.9940000000000001,1.325,2.8960000000000004,77.0,255.0,9.0,4858.0,1.103,4.13,4.351
lesmis,mdl,spectral,4.0,10.0,77.0,254.0,7037.0,77.0,254.0,9.0,12016.0,0.8270000000000001,0.0,2.0780000000000003,77.0,253.0,9.0,5070.0,0.945,1.325,2.9739999999999998,77.0,253.0,9.0,4858.0,0.868,4.247,5.156000000000001
lesmis,mdl,node2vec,4.0,1.0,77.0,254.0,7037.0,4.0,5.0,34.0,19910.0,4.9910000000000005,19.422,42.299,4.0,5.0,33.0,3896.0,4.9910000000000005,19.422,42.299,4.0,5.0,33.0,3200.0,4.282,21.247,42.299
lesmis,mdl,node2vec,4.0,2.0,77.0,254.0,7037.0,4.0,5.0,34.0,19910.0,4.9910000000000005,19.422,42.299,12.0,11.0,33.0,3896.0,6.085,28.233,45.541000000000004,4.0,5.0,33.0,3200.0,6.098,16.081,42.799
lesmis,mdl,node2vec,4.0,3.0,77.0,254.0,7037.0,34.0,86.0,34.0,19910.0,3.161,10.227,35.133,27.0,72.0,33.0,3896.0,1.932,10.602,41.165,30.0,84.0,33.0,3200.0,2.465,15.252,47.925
lesmis,mdl,node2vec,4.0,4.0,77.0,254.0,7037.0,4.0,5.0,34.0,19910.0,4.9910000000000005,19.422,42.299,27.0,79.0,33.0,3896.0,2.5180000000000002,13.179,44.431999999999995,4.0,5.0,33.0,3200.0,4.9910000000000005,19.422,42.299
lesmis,mdl,node2vec,4.0,5.0,77.0,254.0,7037.0,39.0,96.0,34.0,19910.0,1.469,10.562999999999999,41.218,895.0,3284.0,33.0,3896.0,1.6580000000000001,27.365,624.64,4.0,5.0,33.0,3200.0,6.347,21.247,42.299
lesmis,mdl,node2vec,4.0,6.0,77.0,254.0,7037.0,4.0,5.0,34.0,19910.0,4.9910000000000005,19.422,42.299,4.0,5.0,33.0,3896.0,4.9910000000000005,19.422,42.299,4.0,5.0,33.0,3200.0,6.098,16.081,42.799
lesmis,mdl,node2vec,4.0,7.0,77.0,254.0,7037.0,26.0,70.0,34.0,19910.0,3.266,7.225,40.943000000000005,12.0,14.0,33.0,3896.0,7.297000000000001,27.511999999999997,43.424,12.0,14.0,33.0,3200.0,3.7239999999999998,22.028000000000002,45.751999999999995
lesmis,mdl,node2vec,4.0,8.0,77.0,254.0,7037.0,37.0,84.0,34.0,19910.0,3.255,13.462,31.281999999999996,12.0,14.0,33.0,3896.0,7.297000000000001,27.511999999999997,43.424,159.0,557.0,33.0,3200.0,1.913,27.006,61.55
lesmis,mdl,node2vec,4.0,9.0,77.0,254.0,7037.0,4.0,5.0,34.0,19910.0,4.9910000000000005,19.422,42.299,12.0,11.0,33.0,3896.0,6.291,28.233,45.58,12.0,11.0,33.0,3200.0,3.786,24.459,41.303000000000004
lesmis,mdl,node2vec,4.0,10.0,77.0,254.0,7037.0,26.0,77.0,34.0,19910.0,3.7739999999999996,8.645,42.012,83.0,256.0,33.0,3896.0,2.175,4.409,7.15,4.0,5.0,33.0,3200.0,6.098,16.081,42.799
lesmis,level,random,4.0,1.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.343,0.0,4.948,77.0,254.0,7.0,4865.0,2.084,0.0,5.792000000000001,77.0,254.0,7.0,4586.0,2.283,6.675,4.727
lesmis,level,random,4.0,2.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.128,0.0,5.13,77.0,254.0,7.0,4865.0,2.08,0.0,5.26,77.0,254.0,7.0,4586.0,2.149,6.675,5.545
lesmis,level,random,4.0,3.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,1.926,0.0,4.2860000000000005,77.0,254.0,7.0,4865.0,1.8519999999999999,0.0,6.104,77.0,254.0,7.0,4586.0,2.3480000000000003,5.273,6.351
lesmis,level,random,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.029,0.0,4.896,77.0,254.0,7.0,4865.0,1.9240000000000002,0.0,5.636,77.0,254.0,7.0,4586.0,2.444,7.065,5.831
lesmis,level,random,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.211,0.0,5.649,77.0,254.0,7.0,4865.0,2.085,0.0,4.234,77.0,254.0,7.0,4586.0,2.2230000000000003,7.831,5.675
lesmis,level,random,4.0,6.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.088,0.0,4.091,77.0,254.0,7.0,4865.0,1.929,0.0,4.922,77.0,254.0,7.0,4586.0,2.346,6.104,5.532
lesmis,level,random,4.0,7.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.16,0.0,4.74,77.0,254.0,7.0,4865.0,2.043,0.0,5.649,77.0,254.0,7.0,4586.0,2.403,6.87,6.545
lesmis,level,random,4.0,8.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.1430000000000002,0.0,5.532,77.0,254.0,7.0,4865.0,2.006,0.0,5.792000000000001,77.0,254.0,7.0,4586.0,2.2680000000000002,6.752999999999999,6.364
lesmis,level,random,4.0,9.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,2.367,0.0,4.948,77.0,254.0,7.0,4865.0,2.195,0.0,5.571000000000001,77.0,254.0,7.0,4586.0,2.259,7.13,5.377000000000001
lesmis,level,random,4.0,10.0,77.0,254.0,7037.0,77.0,254.0,7.0,14113.0,1.993,0.0,4.792,77.0,254.0,7.0,4865.0,1.99,0.0,5.74,77.0,254.0,7.0,4586.0,2.455,6.545,6.312
lesmis,level,louvain,4.0,1.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.36,0.868,1.7169999999999999,77.0,254.0,8.0,5759.0,0.22899999999999998,0.0,0.20800000000000002,77.0,254.0,8.0,5625.0,0.27,1.597,1.9869999999999999
lesmis,level,louvain,4.0,2.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.299,0.868,1.105,78.0,255.0,8.0,5759.0,0.237,0.8690000000000001,1.13,77.0,254.0,8.0,5625.0,0.259,0.494,1.7790000000000001
lesmis,level,louvain,4.0,3.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.28800000000000003,0.868,1.1179999999999999,77.0,254.0,8.0,5759.0,0.245,0.0,0.221,78.0,255.0,8.0,5625.0,0.294,0.833,3.0380000000000003
lesmis,level,louvain,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.231,0.0,0.20800000000000002,76.0,253.0,8.0,5759.0,0.27,0.868,1.511,77.0,254.0,8.0,5625.0,0.252,0.636,1.442
lesmis,level,louvain,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,8.0,11511.0,0.161,0.0,0.247,77.0,254.0,8.0,5759.0,0.31,0.0,0.247,78.0,255.0,8.0,5625.0,0.314,1.406,2.023
lesmis,level,louvain,4.0,6.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.303,0.868,1.0290000000000001,76.0,253.0,8.0,5759.0,0.292,0.868,1.0290000000000001,77.0,254.0,8.0,5625.0,0.29100000000000004,0.7140000000000001,1.052
lesmis,level,louvain,4.0,7.0,77.0,254.0,7037.0,78.0,255.0,8.0,11511.0,0.3,0.8690000000000001,2.714,77.0,254.0,8.0,5759.0,0.28300000000000003,0.0,0.20800000000000002,77.0,254.0,8.0,5625.0,0.4,0.753,1.2990000000000002
lesmis,level,louvain,4.0,8.0,77.0,254.0,7037.0,78.0,255.0,8.0,11511.0,0.312,0.8690000000000001,2.713,78.0,255.0,8.0,5759.0,0.251,0.8690000000000001,2.714,77.0,254.0,8.0,5625.0,0.32799999999999996,0.987,1.9609999999999999
lesmis,level,louvain,4.0,9.0,77.0,254.0,7037.0,76.0,253.0,8.0,11511.0,0.34,0.868,1.73,76.0,253.0,8.0,5759.0,0.35,0.868,1.704,77.0,254.0,8.0,5625.0,0.262,1.195,1.4680000000000002
lesmis,level,louvain,4.0,10.0,77.0,254.0,7037.0,78.0,255.0,8.0,11511.0,0.299,0.8690000000000001,1.117,77.0,254.0,8.0,5759.0,0.237,0.0,0.20800000000000002,76.0,253.0,8.0,5625.0,0.23600000000000002,0.9840000000000001,2.009
lesmis,level,cond,4.0,1.0,77.0,254.0,7037.0,76.0,298.0,18.0,22352.0,2.516,13.482999999999999,6.96,80.0,212.0,18.0,4622.0,1.7819999999999998,17.776,14.01,78.0,255.0,18.0,3933.0,2.228,17.599,14.874
lesmis,level,cond,4.0,2.0,77.0,254.0,7037.0,77.0,254.0,18.0,22352.0,1.7080000000000002,0.0,2.0,80.0,212.0,18.0,4622.0,1.5530000000000002,17.776,15.23,78.0,255.0,18.0,3933.0,1.9880000000000002,15.959000000000001,13.849
lesmis,level,cond,4.0,3.0,77.0,254.0,7037.0,77.0,254.0,18.0,22352.0,1.8769999999999998,0.0,1.7919999999999998,76.0,298.0,18.0,4622.0,2.392,13.482999999999999,6.962999999999999,80.0,212.0,18.0,3933.0,2.873,17.707,14.514000000000001
lesmis,level,cond,4.0,4.0,77.0,254.0,7037.0,77.0,254.0,18.0,22352.0,1.615,0.0,2.519,76.0,298.0,18.0,4622.0,2.339,13.482999999999999,6.687,76.0,298.0,18.0,3933.0,2.008,21.641,16.083
lesmis,level,cond,4.0,5.0,77.0,254.0,7037.0,77.0,254.0,18.0,22352.0,1.73,0.0,2.286,76.0,298.0,18.0,4622.0,2.34,13.482999999999999,7.444,80.0,212.0,18.0,3933.0,3.117,18.819000000000003,14.628
lesmis,level,cond,4.0,6.0,77.0,254.0,7037.0,78.0,210.0,18.0,22352.0,1.8969999999999998,15.954,7.275,80.0,212.0,18.0,4622.0,2.033,17.776,11.593,76.0,298.0,18.0,3933.0,2.385,21.241999999999997,14.967
lesmis,level,cond,4.0,7.0,77.0,254.0,7037.0,77.0,254.0,18.0,22352.0,1.469,0.0,2.26,80.0,212.0,18.0,4622.0,2.001,17.776,11.915999999999999,80.0,212.0,18.0,3933.0,2.7110000000000003,16.747,11.482000000000001
lesmis,level,cond,4.0,8.0,77.0,254.0,7037.0,76.0,298.0,18.0,22352.0,2.6519999999999997,13.482999999999999,7.289,76.0,298.0,18.0,4622.0,2.362,13.482999999999999,6.776,80.0,212.0,18.0,3933.0,2.822,16.925,12.748
lesmis,level,cond,4.0,9.0,77.0,254.0,7037.0,78.0,210.0,18.0,22352.0,1.775,15.954,7.522,78.0,255.0,18.0,4622.0,1.5919999999999999,1.6880000000000002,3.725,78.0,255.0,18.0,3933.0,2.26,16.533,15.909
lesmis,level,cond,4.0,10.0,77.0,254.0,7037.0,76.0,298.0,18.0,22352.0,2.454,13.482999999999999,6.952000000000001,78.0,255.0,18.0,4622.0,1.528,1.6880000000000002,5.182,76.0,298.0,18.0,3933.0,2.041,20.208,14.142000000000001
lesmis,level,spectral,4.0,1.0,77.0,254.0,7037.0,71.0,238.0,22.0,13354.0,1.765,3.292,6.997000000000001,76.0,243.0,22.0,3541.0,1.804,3.989,6.0,77.0,254.0,22.0,2946.0,1.9409999999999998,5.636,9.455
lesmis,level,spectral,4.0,2.0,77.0,254.0,7037.0,87.0,267.0,22.0,13354.0,1.5219999999999998,3.9589999999999996,10.263,73.0,247.0,22.0,3541.0,1.722,2.108,5.356,75.0,242.0,22.0,2946.0,2.327,6.657,10.253
lesmis,level,spectral,4.0,3.0,77.0,254.0,7037.0,74.0,251.0,22.0,13354.0,1.369,1.831,8.479,80.0,250.0,22.0,3541.0,1.666,3.937,5.695,84.0,254.0,22.0,2946.0,2.3209999999999997,5.655,4.739
lesmis,level,spectral,4.0,4.0,77.0,254.0,7037.0,83.0,270.0,22.0,13354.0,1.4069999999999998,3.237,6.266,81.0,261.0,22.0,3541.0,1.295,2.597,4.258,70.0,237.0,22.0,2946.0,1.929,6.957000000000001,15.965
lesmis,level,spectral,4.0,5.0,77.0,254.0,7037.0,68.0,242.0,22.0,13354.0,1.421,3.668,11.542,76.0,260.0,22.0,3541.0,1.4780000000000002,3.0839999999999996,5.849,81.0,258.0,22.0,2946.0,2.404,6.098,7.462999999999999
lesmis,level,spectral,4.0,6.0,77.0,254.0,7037.0,80.0,257.0,22.0,13354.0,1.44,1.801,6.02,79.0,266.0,22.0,3541.0,1.329,4.1610000000000005,6.7620000000000005,77.0,244.0,22.0,2946.0,2.401,4.1819999999999995,8.299
lesmis,level,spectral,4.0,7.0,77.0,254.0,7037.0,74.0,241.0,22.0,13354.0,1.62,3.697,5.08,88.0,268.0,22.0,3541.0,1.608,4.711,10.682,69.0,243.0,22.0,2946.0,2.3819999999999997,8.635,15.255
lesmis,level,spectral,4.0,8.0,77.0,254.0,7037.0,78.0,255.0,22.0,13354.0,1.514,0.816,3.2910000000000004,78.0,248.0,22.0,3541.0,1.524,3.012,4.865,78.0,255.0,22.0,2946.0,2.401,5.641,9.58
lesmis,level,spectral,4.0,9.0,77.0,254.0,7037.0,78.0,265.0,22.0,13354.0,1.4,3.589,6.479,69.0,243.0,22.0,3541.0,1.636,2.9539999999999997,11.007,75.0,252.0,22.0,2946.0,2.065,7.41,10.587
lesmis,level,spectral,4.0,10.0,77.0,254.0,7037.0,73.0,250.0,22.0,13354.0,1.4280000000000002,2.455,5.999,73.0,247.0,22.0,3541.0,1.546,2.108,7.742000000000001,76.0,253.0,22.0,2946.0,2.138,7.257999999999999,9.502
lesmis,level,node2vec,4.0,1.0,77.0,254.0,7037.0,4.0,3.0,29.0,17240.0,4.9910000000000005,27.656,42.299,182.0,661.0,29.0,3952.0,1.7009999999999998,8.666,85.911,146.0,457.0,29.0,3275.0,2.1180000000000003,14.38,51.285
lesmis,level,node2vec,4.0,2.0,77.0,254.0,7037.0,75.0,243.0,29.0,17240.0,1.5119999999999998,2.661,3.47,69.0,234.0,29.0,3952.0,1.597,1.6840000000000002,9.283,148.0,600.0,29.0,3275.0,1.956,27.74,53.239
lesmis,level,node2vec,4.0,3.0,77.0,254.0,7037.0,66.0,232.0,29.0,17240.0,1.486,4.636,12.264000000000001,146.0,491.0,29.0,3952.0,1.446,2.448,55.107,73.0,240.0,29.0,3275.0,2.044,7.39,13.328
lesmis,level,node2vec,4.0,4.0,77.0,254.0,7037.0,4.0,3.0,29.0,17240.0,4.9910000000000005,27.656,42.299,67.0,176.0,29.0,3952.0,1.431,16.049,7.249,75.0,251.0,29.0,3275.0,2.269,9.913,12.997
